ImageNumber,ObjectNumber,Metadata_Channel,Metadata_FileLocation,Metadata_MaskLocation,Metadata_compound,Metadata_concentration,Metadata_imageBaseName,Metadata_pathBase,Metadata_plateName,Metadata_platePath,Metadata_posNum,Metadata_posPath,Metadata_timeNum,Metadata_wellNum,Metadata_wellPath,AreaShape_Center_X,AreaShape_Center_Y,Math_area_micronsq,TrackObjects_Label
155,1,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0031--fsk_770_809--0.02\P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0031--fsk_770_809--0.02/P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00--masks.tif,fsk_770_809,0.02,demoplate_01--fsk_770_809--0.02--W0031--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_770_809--0.02,0000,0031,W0031--fsk_770_809--0.02,16,24,5106.567,1
155,2,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0031--fsk_770_809--0.02\P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0031--fsk_770_809--0.02/P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00--masks.tif,fsk_770_809,0.02,demoplate_01--fsk_770_809--0.02--W0031--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_770_809--0.02,0000,0031,W0031--fsk_770_809--0.02,154,101,12853.602,2
155,3,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0031--fsk_770_809--0.02\P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0031--fsk_770_809--0.02/P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00--masks.tif,fsk_770_809,0.02,demoplate_01--fsk_770_809--0.02--W0031--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_770_809--0.02,0000,0031,W0031--fsk_770_809--0.02,214,167,13351.803,3
155,4,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0031--fsk_770_809--0.02\P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0031--fsk_770_809--0.02/P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00--masks.tif,fsk_770_809,0.02,demoplate_01--fsk_770_809--0.02--W0031--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_770_809--0.02,0000,0031,W0031--fsk_770_809--0.02,142,166,2017.717,4
155,5,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0031--fsk_770_809--0.02\P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0031--fsk_770_809--0.02/P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00--masks.tif,fsk_770_809,0.02,demoplate_01--fsk_770_809--0.02--W0031--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_770_809--0.02,0000,0031,W0031--fsk_770_809--0.02,66,176,8295.057,5
155,6,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0031--fsk_770_809--0.02\P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0031--fsk_770_809--0.02/P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00--masks.tif,fsk_770_809,0.02,demoplate_01--fsk_770_809--0.02--W0031--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_770_809--0.02,0000,0031,W0031--fsk_770_809--0.02,129,182,6800.452,6
155,7,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0031--fsk_770_809--0.02\P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0031--fsk_770_809--0.02/P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00--masks.tif,fsk_770_809,0.02,demoplate_01--fsk_770_809--0.02--W0031--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_770_809--0.02,0000,0031,W0031--fsk_770_809--0.02,115,179,672.572,7
155,8,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0031--fsk_770_809--0.02\P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0031--fsk_770_809--0.02/P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00--masks.tif,fsk_770_809,0.02,demoplate_01--fsk_770_809--0.02--W0031--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_770_809--0.02,0000,0031,W0031--fsk_770_809--0.02,79,190,5131.477,8
155,9,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0031--fsk_770_809--0.02\P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0031--fsk_770_809--0.02/P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00--masks.tif,fsk_770_809,0.02,demoplate_01--fsk_770_809--0.02--W0031--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_770_809--0.02,0000,0031,W0031--fsk_770_809--0.02,127,244,36244.168,9
155,10,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0031--fsk_770_809--0.02\P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0031--fsk_770_809--0.02/P001--fsk_770_809--0.02/demoplate_01--fsk_770_809--0.02--W0031--P001--T0000--C00--masks.tif,fsk_770_809,0.02,demoplate_01--fsk_770_809--0.02--W0031--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk_770_809--0.02,0000,0031,W0031--fsk_770_809--0.02,165,216,1394.965,10
