ImageNumber,ObjectNumber,Metadata_Channel,Metadata_FileLocation,Metadata_MaskLocation,Metadata_compound,Metadata_concentration,Metadata_imageBaseName,Metadata_pathBase,Metadata_plateName,Metadata_platePath,Metadata_posNum,Metadata_posPath,Metadata_timeNum,Metadata_wellNum,Metadata_wellPath,AreaShape_Center_X,AreaShape_Center_Y,Math_area_micronsq,TrackObjects_Label
169,1,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0037--fsk--0.02\P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00--masks.tif,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,W0037--fsk--0.02,301,15,2291.727,1
169,2,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0037--fsk--0.02\P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00--masks.tif,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,W0037--fsk--0.02,165,21,4035.433,2
169,3,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0037--fsk--0.02\P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00--masks.tif,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,W0037--fsk--0.02,287,28,6078.060,3
169,4,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0037--fsk--0.02\P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00--masks.tif,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,W0037--fsk--0.02,399,25,2391.368,4
169,5,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0037--fsk--0.02\P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00--masks.tif,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,W0037--fsk--0.02,304,29,1868.256,5
169,6,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0037--fsk--0.02\P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00--masks.tif,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,W0037--fsk--0.02,365,30,1270.414,6
169,7,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0037--fsk--0.02\P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00--masks.tif,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,W0037--fsk--0.02,153,40,5505.128,7
169,8,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0037--fsk--0.02\P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00--masks.tif,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,W0037--fsk--0.02,130,62,1320.234,8
169,9,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0037--fsk--0.02\P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00--masks.tif,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,W0037--fsk--0.02,240,78,2964.300,9
169,10,00,C:\FIS\demo_dataset\03-images_renamed\demoplate_01\W0037--fsk--0.02\P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00.tif,C:/FIS/demo_dataset/05-images_analysis/demoplate_01--ij/W0037--fsk--0.02/P001--fsk--0.02/demoplate_01--fsk--0.02--W0037--P001--T0000--C00--masks.tif,fsk,0.02,demoplate_01--fsk--0.02--W0037--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.02,0000,0037,W0037--fsk--0.02,163,113,23390.566,10
